gbn,gid,geometry,zoneName,공동주택,공원,기타,녹지,단독주택,도로,상업,하천,거주인구,사업체당종사자수,ALL_AADT,유동인구,가중혼잡도,녹지면적,예측_탄소배출량(통합),예측_탄소배출량(수송),예측_탄소흡수량
경기도 광명시,다사423352,"POLYGON ((126.84796137885735 37.41413694891668, 126.84795356530232 37.41503827012422, 126.84908356169497 37.41504449720472, 126.84909136171144 37.41414317579544, 126.84796137885735 37.41413694891668))",광명시흥 공공주택지구,0.0,0.07753299317338046,0.0,0.0,0.0,0.0,0.0,0.9224670068266195,0.0,0.0,0.0,3.1,1.5,26.8,0.0,8.11,0.09
경기도 광명시,다사423403,"POLYGON ((126.84756244358081 37.460104153059326, 126.84755461225977 37.46100546716863, 126.84868529991881 37.4610117045431, 126.84869311767052 37.46011039023182, 126.84756244358081 37.460104153059326))",광명시흥 공공주택지구,0.0,0.029193358960329572,0.7078400307703268,0.0,0.0,0.2629666102693436,0.0,0.0,0.0,0.1,28824.2,4.1,8.8,0.0,0.0,92.21,0.02
경기도 광명시,다사424404,"POLYGON ((126.84868529991881 37.4610117045431, 126.84867748181892 37.46191301871515, 126.84980818339608 37.46191924547382, 126.84981598792601 37.46101793110015, 126.84868529991881 37.4610117045431))",광명시흥 공공주택지구,0.0,0.2059799066829544,0.11122044799509513,0.0,0.0,0.6827996453219506,0.0,0.0,0.0,0.0,65225.2,4.4,8.0,45.0,0.0,701.09,0.14
경기도 광명시,다사424403,"POLYGON ((126.84869311767052 37.46011039023182, 126.84868529991881 37.4610117045431, 126.84981598792601 37.46101793110015, 126.84982379210838 37.46011661658727, 126.84869311767052 37.46011039023182))",광명시흥 공공주택지구,0.0,0.7863159643051468,0.1738165751443439,0.0,0.0,0.03986746055050928,0.0,0.0,0.0,0.0,3496.7,3.1,1.2,1531.8,0.0,4.72,3.96
경기도 광명시,다사423402,"POLYGON ((126.84757027455309 37.45920283881081, 126.84756244358081 37.460104153059326, 126.84869311767052 37.46011039023182, 126.84870093507406 37.45920907578135, 126.84757027455309 37.45920283881081))",광명시흥 공공주택지구,0.0,0.9461311841723812,0.0538688158276189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.3,3193.5,0.0,4.31,8.23
경기도 광명시,다사425387,"POLYGON ((126.84994861176986 37.445695565450464, 126.84994081314643 37.44659688219045, 126.85107128446379 37.44660309471047, 126.85107906952753 37.4457017777693, 126.84994861176986 37.445695565450464))",광명시흥 공공주택지구,0.0,0.7166333392595655,0.0,0.0,0.0,0.2833666607404345,0.0,0.0,0.0,0.2,18014.0,4.4,3.1,240.5,0.0,61.5,0.64
경기도 광명시,다사426391,"POLYGON ((126.85104792719224 37.44930704469886, 126.85104014074157 37.4502083610833, 126.85217066665055 37.45021456359489, 126.85217843953907 37.449313247009606, 126.85104792719224 37.44930704469886))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,131021.0,4.6,12.0,1417.8,0.0,1613.63,3.67
경기도 광명시,다사427393,"POLYGON ((126.85216289341585 37.451115880041, 126.85215511983498 37.45201719634792, 126.85328567321623 37.4520233884473, 126.85329343323377 37.451122071939864, 126.85216289341585 37.451115880041))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,131021.0,4.6,12.0,1417.8,0.0,1613.63,3.67
경기도 광명시,다사426385,"POLYGON ((126.85109463861497 37.443899143469466, 126.85108685424458 37.444800460688974, 126.85221729878981 37.44480666199551, 126.8522250696017 37.44390534457518, 126.85109463861497 37.443899143469466))",광명시흥 공공주택지구,0.0,0.9285777119942065,0.0,0.0,0.0,0.07142228800579348,0.0,0.0,0.0,0.0,5344.9,4.2,1.3,7028.6,0.0,8.84,18.09
경기도 광명시,다사425388,"POLYGON ((126.84994081314643 37.44659688219045, 126.84993301417565 37.44749819879125, 126.85106349905332 37.447504411512455, 126.85107128446379 37.44660309471047, 126.84994081314643 37.44659688219045))",광명시흥 공공주택지구,0.0,0.3767125362381238,0.0,0.0,0.0,0.6232874637618763,0.0,0.0,0.0,0.0,60357.5,4.4,7.8,4183.6,0.0,636.28,10.78
경기도 광명시,다사430356,"POLYGON ((126.85584038890714 37.41778559989863, 126.85583266874735 37.41868692195439, 126.85696272171946 37.418693074234916, 126.85697042833817 37.41779175197986, 126.85584038890714 37.41778559989863))",광명시흥 공공주택지구,0.0,0.0,0.45631224649796387,0.2621477359452529,0.0,0.28154001755678315,0.0,0.0,0.0,0.0,31339.4,4.3,6.4,760.4,0.0,148.15,1.98
경기도 광명시,다사429356,"POLYGON ((126.85471034981991 37.41777943701673, 126.85470261611906 37.41868075887286, 126.85583266874735 37.41868692195439, 126.85584038890714 37.41778559989863, 126.85471034981991 37.41777943701673))",광명시흥 공공주택지구,0.0,0.0,0.0,0.19577602211881992,0.0,0.80422397788118,0.0,0.0,0.0,0.4,183245.7,4.2,11.1,910.8,0.0,1507.18,2.36
경기도 광명시,다사429357,"POLYGON ((126.85470261611906 37.41868075887286, 126.8546948820738 37.419582080589855, 126.85582494824378 37.41958824387103, 126.85583266874735 37.41868692195439, 126.85470261611906 37.41868075887286))",광명시흥 공공주택지구,0.0,0.0,0.0,0.059081813272072764,0.0,0.9409181867279272,0.0,0.0,0.0,0.1,81363.4,4.1,9.0,963.8,0.0,663.62,2.5
경기도 광명시,다사429358,"POLYGON ((126.8546948820738 37.419582080589855, 126.85468714768415 37.420483402167726, 126.8558172273964 37.42048956564855, 126.85582494824378 37.41958824387103, 126.8546948820738 37.419582080589855))",광명시흥 공공주택지구,0.0,0.0,0.0,0.3469164874460909,0.0,0.6530835125539092,0.0,0.0,0.0,0.1,42038.7,4.1,6.5,1774.2,0.0,628.49,4.58
경기도 광명시,다사422351,"POLYGON ((126.84683922309624 37.41322939009407, 126.84683139635119 37.41413071123871, 126.84796137885735 37.41413694891668, 126.84796919206447 37.41323562756996, 126.84683922309624 37.41322939009407))",광명시흥 공공주택지구,0.0,0.30466034788113194,0.0,0.0,0.0,0.0,0.0,0.6953396521188681,0.0,0.0,0.0,4.0,1.5,318.1,0.0,8.11,0.84
경기도 광명시,다사422352,"POLYGON ((126.84683139635119 37.41413071123871, 126.84682356925762 37.415032032244206, 126.84795356530232 37.41503827012422, 126.84796137885735 37.41413694891668, 126.84683139635119 37.41413071123871))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,1.9,1.5,0.0,0.0,8.11,0.02
경기도 광명시,다사422349,"POLYGON ((126.84685487554083 37.411426747387324, 126.8468470494928 37.412328068810275, 126.84797700492366 37.41233430608411, 126.84798481743499 37.41143298445911, 126.84685487554083 37.411426747387324))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,1.9,1.5,0.0,0.0,8.11,0.02
경기도 광명시,다사422350,"POLYGON ((126.8468470494928 37.412328068810275, 126.84683922309624 37.41322939009407, 126.84796919206447 37.41323562756996, 126.84797700492366 37.41233430608411, 126.8468470494928 37.412328068810275))",광명시흥 공공주택지구,0.0,0.03864809755994137,0.0,0.0,0.0,0.0,0.0,0.9613519024400586,0.0,0.0,0.0,2.4,1.6,0.0,0.0,8.11,0.02
경기도 광명시,다사421351,"POLYGON ((126.84570925447653 37.41322314181934, 126.84570141419356 37.41412446276157, 126.84683139635119 37.41413071123871, 126.84683922309624 37.41322939009407, 126.84570925447653 37.41322314181934))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,1.9,1.5,0.0,0.0,8.11,0.02
경기도 광명시,다사418394,"POLYGON ((126.84198015505493 37.45196098082771, 126.84197225905291 37.452862295175045, 126.84310282286046 37.45286858480313, 126.84311070529867 37.45196727025212, 126.84198015505493 37.45196098082771))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사418393,"POLYGON ((126.84198805070531 37.45105966634116, 126.84198015505493 37.45196098082771, 126.84311070529867 37.45196727025212, 126.84311858738585 37.451065955561916, 126.84198805070531 37.45105966634116))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사417393,"POLYGON ((126.84085751437641 37.451053366306915, 126.84084960516282 37.45195468058945, 126.84198015505493 37.45196098082771, 126.84198805070531 37.45105966634116, 126.84085751437641 37.451053366306915))",광명시흥 공공주택지구,0.8917211789998241,0.0,0.0,0.0,0.0,0.10827882100017597,0.0,0.0,312.1,0.9,3721.8,4.3,1.8,0.0,0.0,12.95,0.02
경기도 광명시,다사417394,"POLYGON ((126.84084960516282 37.45195468058945, 126.84084169559699 37.452855994732765, 126.84197225905291 37.452862295175045, 126.84198015505493 37.45196098082771, 126.84084960516282 37.45195468058945))",광명시흥 공공주택지구,0.9035914951868809,0.0,0.0,0.0,0.0,0.09640850481311909,0.0,0.0,322.5,1.0,3255.3,4.3,1.8,0.0,0.0,10.75,0.02
경기도 광명시,다사417395,"POLYGON ((126.84084169559699 37.452855994732765, 126.8408337856789 37.45375730873684, 126.84196436269922 37.45376360938314, 126.84197225905291 37.452862295175045, 126.84084169559699 37.452855994732765))",광명시흥 공공주택지구,0.6832328862009062,0.0,0.0,0.06785296029271627,0.0,0.2489141535063776,0.0,0.0,178.1,1.0,26357.3,4.7,4.5,0.0,0.0,89.5,0.02
경기도 광명시,다사418395,"POLYGON ((126.84197225905291 37.452862295175045, 126.84196436269922 37.45376360938314, 126.8430949400712 37.4537698992149, 126.84310282286046 37.45286858480313, 126.84197225905291 37.452862295175045))",광명시흥 공공주택지구,0.7864951904375941,0.0,0.0,0.0911615977766223,0.0,0.12234321178578353,0.0,0.0,234.6,1.2,8388.0,4.1,1.9,38.2,0.0,34.22,0.12
경기도 광명시,다사422372,"POLYGON ((126.8466747882369 37.43215710490752, 126.84666695416928 37.43305842312965, 126.84779722111143 37.43306466505206, 126.84780504162846 37.43216334662775, 126.8466747882369 37.43215710490752))",광명시흥 공공주택지구,0.973949717144885,0.0,0.0,0.0259151665761373,0.0,0.000135116278977698,0.0,0.0,476.7,1.0,10.0,4.4,1.8,8.5,0.0,10.92,0.04
경기도 광명시,다사423371,"POLYGON ((126.84781286179724 37.43126202806427, 126.84780504162846 37.43216334662775, 126.84893529536828 37.4321695775418, 126.84894310198705 37.431268258776505, 126.84781286179724 37.43126202806427))",광명시흥 공공주택지구,0.7485217962552031,0.11557229866100409,0.05263662820034843,0.0,0.0,0.08326927688344433,0.0,0.0,256.5,0.8,3620.8,4.3,1.8,155.2,0.0,11.23,0.42
경기도 광명시,다사423372,"POLYGON ((126.84780504162846 37.43216334662775, 126.84779722111143 37.43306466505206, 126.84892748840186 37.433070896167926, 126.84893529536828 37.4321695775418, 126.84780504162846 37.43216334662775))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사424371,"POLYGON ((126.84894310198705 37.431268258776505, 126.84893529536828 37.4321695775418, 126.85006554945573 37.43217579764964, 126.85007334252447 37.431274478682894, 126.84894310198705 37.431268258776505))",광명시흥 공공주택지구,0.45151995106567194,0.4323013551922782,0.0,0.0,0.0,0.11617869374204981,0.0,0.0,110.9,0.8,6589.3,4.4,1.7,1068.6,0.0,13.95,2.77
경기도 광명시,다사425372,"POLYGON ((126.85006554945573 37.43217579764964, 126.85005775603996 37.43307711647723, 126.85118802402513 37.43308332597997, 126.85119580389025 37.43218200695127, 126.85006554945573 37.43217579764964))",광명시흥 공공주택지구,0.8229866749928578,0.09297128829753833,0.0,0.0,0.0,0.08404203670960385,0.0,0.0,313.0,0.8,3361.2,4.3,1.8,49.6,0.0,11.23,0.15
경기도 광명시,다사425371,"POLYGON ((126.85007334252447 37.431274478682894, 126.85006554945573 37.43217579764964, 126.85119580389025 37.43218200695127, 126.85120358340893 37.431280687783406, 126.85007334252447 37.431274478682894))",광명시흥 공공주택지구,0.021858091996029293,0.9210132175596243,0.0,0.0,0.0,0.05712869044434641,0.0,0.0,3.8,0.9,7455.8,4.3,1.5,3596.8,0.0,4.6,9.27
경기도 광명시,다사424372,"POLYGON ((126.84893529536828 37.4321695775418, 126.84892748840186 37.433070896167926, 126.85005775603996 37.43307711647723, 126.85006554945573 37.43217579764964, 126.84893529536828 37.4321695775418))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사422365,"POLYGON ((126.84672961694325 37.42584787345557, 126.84672178531729 37.42674919265193, 126.84785195741787 37.426755433159286, 126.84785977549748 37.42585411376079, 126.84672961694325 37.42584787345557))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.8,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사422364,"POLYGON ((126.84673744822048 37.42494655412002, 126.84672961694325 37.42584787345557, 126.84785977549748 37.42585411376079, 126.84786759322893 37.424952794223124, 126.84673744822048 37.42494655412002))",광명시흥 공공주택지구,0.9190164795385316,0.0,0.0,0.0,0.0,0.08098352046146827,0.0,0.0,474.2,1.0,2753.2,4.3,1.8,0.0,0.0,10.49,0.02
경기도 광명시,다사422375,"POLYGON ((126.84665128498736 37.434861059156404, 126.84664344987306 37.435762376961, 126.84777375747065 37.43576861948992, 126.84778157903253 37.43486730148314, 126.84665128498736 37.434861059156404))",광명시흥 공공주택지구,0.8929362056490616,0.10706379435093838,0.0,0.0,0.0,0.0,0.0,0.0,450.1,0.9,0.0,3.9,1.8,38.9,0.0,13.96,0.12
경기도 광명시,다사423374,"POLYGON ((126.84778940024613 37.43396598333718, 126.84778157903253 37.43486730148314, 126.848911873426 37.434873533002644, 126.84891968108776 37.43397221465486, 126.84778940024613 37.43396598333718))",광명시흥 공공주택지구,0.8108326890062499,0.18916731099375003,0.0,0.0,0.0,0.0,0.0,0.0,380.5,0.7,0.0,3.9,1.8,281.2,0.0,13.96,0.74
경기도 광명시,다사422373,"POLYGON ((126.84666695416928 37.43305842312965, 126.84665911975276 37.43395974121262, 126.84778940024613 37.43396598333718, 126.84779722111143 37.43306466505206, 126.84666695416928 37.43305842312965))",광명시흥 공공주택지구,0.9055459537541103,0.0,0.0,0.0,0.0,0.09445404624588973,0.0,0.0,413.4,1.0,3183.0,4.3,1.8,0.0,0.0,10.95,0.02
경기도 광명시,다사421374,"POLYGON ((126.84552883960826 37.43395348828117, 126.84552099129108 37.43485480602243, 126.84665128498736 37.434861059156404, 126.84665911975276 37.43395974121262, 126.84552883960826 37.43395348828117))",광명시흥 공공주택지구,0.8140472703929235,0.0,0.0,0.11619450255670898,0.0,0.0697582270503674,0.0,0.0,383.0,0.8,4306.7,3.9,1.8,108.9,0.0,9.13,0.3
경기도 광명시,다사423373,"POLYGON ((126.84779722111143 37.43306466505206, 126.84778940024613 37.43396598333718, 126.84891968108776 37.43397221465486, 126.84892748840186 37.433070896167926, 126.84779722111143 37.43306466505206))",광명시흥 공공주택지구,0.9156291724206134,0.0,0.0,0.0,0.0,0.0843708275793867,0.0,0.0,410.0,1.0,2821.5,4.3,1.8,0.0,0.0,11.34,0.02
경기도 광명시,다사424374,"POLYGON ((126.84891968108776 37.43397221465486, 126.848911873426 37.434873533002644, 126.85004216816718 37.434879753714895, 126.85004996227711 37.433978435165635, 126.84891968108776 37.43397221465486))",광명시흥 공공주택지구,0.4014796106770226,0.5985203893229772,0.0,0.0,0.0,0.0,0.0,0.0,96.4,1.1,0.0,4.9,1.7,2950.9,0.0,26.35,7.61
경기도 광명시,다사423375,"POLYGON ((126.84778157903253 37.43486730148314, 126.84777375747065 37.43576861948992, 126.84890406541655 37.43577485121125, 126.848911873426 37.434873533002644, 126.84778157903253 37.43486730148314))",광명시흥 공공주택지구,0.10465483553487193,0.8953451644651281,0.0,0.0,0.0,0.0,0.0,0.0,18.6,1.0,0.0,5.3,1.8,4817.0,0.0,13.96,12.4
경기도 광명시,다사424373,"POLYGON ((126.84892748840186 37.433070896167926, 126.84891968108776 37.43397221465486, 126.85004996227711 37.433978435165635, 126.85005775603996 37.43307711647723, 126.84892748840186 37.433070896167926))",광명시흥 공공주택지구,0.8560278529403298,0.0498325659598665,0.0,0.0,0.0,0.09413958109980375,0.0,0.0,347.4,0.8,3258.9,4.3,1.9,2.5,0.0,12.11,0.03
경기도 광명시,다사422374,"POLYGON ((126.84665911975276 37.43395974121262, 126.84665128498736 37.434861059156404, 126.84778157903253 37.43486730148314, 126.84778940024613 37.43396598333718, 126.84665911975276 37.43395974121262))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사421375,"POLYGON ((126.84552099129108 37.43485480602243, 126.84551314262438 37.43575612362449, 126.84664344987306 37.435762376961, 126.84665128498736 37.434861059156404, 126.84552099129108 37.43485480602243))",광명시흥 공공주택지구,0.793222000767271,0.18851308380272974,0.0,0.018264915429999324,0.0,0.0,0.0,0.0,366.8,0.8,0.0,3.8,1.8,526.3,0.0,13.96,1.37
경기도 광명시,다사421373,"POLYGON ((126.84553668757599 37.43305217040072, 126.84552883960826 37.43395348828117, 126.84665911975276 37.43395974121262, 126.84666695416928 37.43305842312965, 126.84553668757599 37.43305217040072))",광명시흥 공공주택지구,0.43444638823496784,0.0,0.0,0.111880646316296,0.0,0.4536729654487362,0.0,0.0,139.1,0.8,60361.4,3.2,8.0,113.3,0.0,614.96,0.31
경기도 광명시,다사420376,"POLYGON ((126.84438283572524 37.435749859480424, 126.84437497315601 37.436651176740426, 126.84550529360813 37.43665744108739, 126.84551314262438 37.43575612362449, 126.84438283572524 37.435749859480424))",광명시흥 공공주택지구,0.0,0.5055802833532813,0.0015349328045814392,0.03198153931235494,0.0,0.4609032445297825,0.0,0.0,0.2,0.3,47149.0,4.0,7.2,1063.5,0.0,616.51,2.76
경기도 광명시,다사408401,"POLYGON ((126.83061844306992 37.458206674938815, 126.83061040892645 37.45910798625523, 126.8317410641528 37.4591143854751, 126.83174908472839 37.45821307395148, 126.83061844306992 37.458206674938815))",광명시흥 공공주택지구,0.0,0.999089221220399,0.0,0.0,0.0,0.0009107787796010123,0.0,0.0,0.0,0.0,62.7,3.5,2.3,7724.3,0.0,17.27,19.88
경기도 광명시,다사406407,"POLYGON ((126.82830878776628 37.463601707781294, 126.82830072433272 37.464503017846475, 126.82943146026261 37.46450943994694, 126.82943951012469 37.463608129673815, 126.82830878776628 37.463601707781294))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사407398,"POLYGON ((126.82951194275297 37.45549633094765, 126.82950389611678 37.45639764247438, 126.83063451028352 37.45640405188813, 126.83064254335369 37.455502740153854, 126.82951194275297 37.45549633094765))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사408400,"POLYGON ((126.83062647685561 37.45730536348311, 126.83061844306992 37.458206674938815, 126.83174908472839 37.45821307395148, 126.8317571049468 37.45731176228856, 126.83062647685561 37.45730536348311))",광명시흥 공공주택지구,0.0,0.9712141907462309,0.0,0.0,0.0,0.028785809253769085,0.0,0.0,0.0,0.0,1714.8,2.8,1.3,2529.9,0.0,3.06,6.52
경기도 시흥시,다사408399,"POLYGON ((126.83063451028352 37.45640405188813, 126.83062647685561 37.45730536348311, 126.8317571049468 37.45731176228856, 126.83176512480804 37.45641045048638, 126.83063451028352 37.45640405188813))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 광명시,다사407403,"POLYGON ((126.82947170598815 37.460002887188416, 126.82946365755997 37.4609041980187, 126.83059433956605 37.46091060847022, 126.83060237442517 37.46000929743237, 126.82947170598815 37.460002887188416))",광명시흥 공공주택지구,0.2869366967954464,0.7130633032045536,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.6,0.0,3.8,1.6,4333.5,0.0,8.11,11.16
경기도 광명시,다사407404,"POLYGON ((126.82946365755997 37.4609041980187, 126.82945560877334 37.461805508709695, 126.83058630434908 37.46181191936879, 126.83059433956605 37.46091060847022, 126.82946365755997 37.4609041980187))",광명시흥 공공주택지구,0.741070020002431,0.258929979997569,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.9,0.0,3.7,1.8,762.3,0.0,13.96,1.98
경기도 광명시,다사431356,"POLYGON ((126.85697042833817 37.41779175197986, 126.85696272171946 37.418693074234916, 126.85809277503475 37.4186992157144, 126.85810046811235 37.41779789326041, 126.85697042833817 37.41779175197986))",광명시흥 공공주택지구,0.0,0.15471672032965178,0.5289437079224859,0.0,0.0,0.29332170634943044,0.0,0.02301786539843195,0.0,0.3,32389.0,3.9,8.7,21.1,0.0,352.22,0.08
